"url_event","url_pdf","report_number","report_id","report_date","event_id","genotype_serotype_subtype","test_name_1","laboratory_name_1","first_result_date_1","latest_result_date_1","result_1","test_name_2","laboratory_name_2","first_result_date_2","latest_result_date_2","result_2","test_name_3","laboratory_name_3","first_result_date_3","latest_result_date_3","result_3","label_id","outbreak_reference","start_date_outbreak","end_date_outbreak","country_name","country_iso3_letter","country_iso3_digit","first_administrative_division","second_administrative_division","third_administrative_division","location","latitude","longitude","species","typology_of_animal","total_susceptible","total_cases","total_deaths","total_killed_and_disposed_of","total_slaughtered_killed_for_commercial_use","total_vaccinated","epidemiological_unit","detailed_characterisation","affected_population_description","control_measures","outcome"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_105969 - YORK COUNTY",NA,2022-07-13,2022-12-31,"United States of America","USA",840,"Maine","York",NA,"York County",43.499,"-70.724000000000004","Harbor Seal","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Wild Harbor seal (Phoca vitulina).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_105635 - ADA COUNTY",NA,2022-07-22,2022-12-31,"United States of America","USA",840,"Idaho","Ada",NA,"Ada County",43.651,"-116.255","Striped Skunk","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Wild skunk (Mephitis mephitis).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_107151 - NEW YORK",NA,2022-09-17,2022-12-31,"United States of America","USA",840,"New York","Tompkins",NA,"New York",42.447,"-76.463999999999999","Amur Leopard","Wild",NA,1,1,NA,NA,NA,"Other",NA,"Captive Amur leopard (Panthera pardus orientalis). Note: To protect data confidentiality, the location used for this outbreak is that of the New York State Veterinary Diagnostic Laboratory, where the animal's samples were initially tested.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_107582 - CAYUGA COUNTY",NA,2022-09-19,2022-12-31,"United States of America","USA",840,"New York","Cayuga",NA,"Cayuga County",42.904,"-76.540999999999997","Red Fox","Wild",NA,4,4,NA,NA,NA,"Not applicable",NA,"Wild red foxes (Vulpes vulpes).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_113754 - MADISON COUNTY",NA,2022-09-20,2022-12-31,"United States of America","USA",840,"Idaho","Madison",NA,"Madison County",43.823,"-111.774","Red Fox","Wild",NA,1,NA,1,NA,NA,"Not applicable",NA,"Wild red fox (Vulples vulpes). Clinical signs included abnormal behavior.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_108405 - COOK COUNTY",NA,2022-10-04,2022-12-31,"United States of America","USA",840,"Illinois","Cook",NA,"Cook County",41.876,"-87.646000000000001","Virginia Opossum","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Wild Virginia opossum (Didelphis virginiana).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_113934 - HUERFANO COUNTY",NA,2022-10-08,2022-12-31,"United States of America","USA",840,"Colorado","Huerfano",NA,"Huerfano County",37.621,"-104.776","American Black Bear (black bear)","Wild",NA,1,NA,1,NA,NA,"Not applicable",NA,"Wild American black bear (Ursus americanus). Clinical signs included abnormal behavior and neurologic signs.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_108826 - WELD COUNTY",NA,2022-10-17,2022-12-31,"United States of America","USA",840,"Colorado","Weld",NA,"Weld County",40.425,"-104.693","Striped Skunk","Wild",NA,1,NA,NA,NA,NA,"Not applicable",NA,"Wild striped skunk (Mephitis mephitis).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","positive"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_108467 - GALLATIN COUNTY",NA,2022-10-20,2022-12-31,"United States of America","USA",840,"Montana","Gallatin",NA,"Gallatin County",45.694,"-111.032","Striped Skunk","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Wild striped skunk (Mephitis mephitis).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_108466 - TOMPKINS COUNTY",NA,2022-10-20,2022-12-31,"United States of America","USA",840,"New York","Tompkins",NA,"Tompkins County",42.455,"-76.501000000000005","Red Fox","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Wild red fox ( Vulpes vulpes).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_108919 - ITASCA COUNTY",NA,2022-10-21,2022-12-31,"United States of America","USA",840,"Minnesota","Itasca",NA,"Itasca County",47.237," -93,526","Striped Skunk","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Wild striped skunk (Mephitis mephitis).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_110100 - TETON COUNTY",NA,2022-10-29,2022-12-31,"United States of America","USA",840,"Montana","Teton",NA,"Teton County",47.811,"-112.182","Brown bear (Grizzly Bear) ","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Wild grizzly bear (Ursus arctos horribilis).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_114833 - WINNEBAGO COUNTY",NA,2022-11-01,2022-12-31,"United States of America","USA",840,"Wisconsin","Winnebago",NA,"Winnebago County",44.018,"-88.537999999999997","North American river otter","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Wild northern river otter (Lontra canadensis).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_109183 - JEFFERSON COUNTY",NA,2022-11-04,2022-12-31,"United States of America","USA",840,"Idaho","Jefferson",NA,"Jefferson County",43.67,"-111.913","Striped Skunk","Wild",NA,3,2,1,NA,NA,"Other",NA,"Wild striped skunks (Mephitis mephitis).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_109184 - DOUGLAS COUNTY",NA,2022-11-15,2022-12-31,"United States of America","USA",840,"Wisconsin","Douglas",NA,"Douglas County",46.721,"-92.097999999999999","Striped Skunk","Wild",NA,1,1,NA,NA,NA,"Other",NA,"Wild striped skunk (Mephitis mephitis).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_109185 - HOONAH-ANGOON CENSUS AREA",NA,2022-11-20,2022-12-31,"United States of America","USA",840,"Alaska","Skagway-Yakutat-Angoon",NA,"Hoonah-Angoon Census Area",58.11,"-135.44","American Black Bear (black bear)","Wild",NA,1,NA,1,NA,NA,"Other",NA,"Wild American black bear (Ursus americanus).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_110098 - COLUMBIA COUNTY",NA,2022-11-28,2022-12-31,"United States of America","USA",840,"Oregon","Columbia",NA,"Columbia County",45.855,"-122.81399999999999","Striped Skunk","Wild",NA,6,6,NA,NA,NA,"Not applicable",NA,"Wild striped skunks (Mephitis mephitis).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_110099 - KODIAK ISLAND",NA,2022-11-29,2022-12-31,"United States of America","USA",840,"Alaska","Kodiak Island",NA,"Kodiak Island",57.788,"-152.404","Brown bear (Grizzly Bear) ","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Wild Kodiak brown bear (Ursus arctos middendorffi).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_110460 - MADISON COUNTY",NA,2022-12-02,2022-12-31,"United States of America","USA",840,"Montana","Madison",NA,"Madison County",45.294,"-111.944","Red Fox","Wild",NA,1,NA,1,NA,NA,"Not applicable",NA,"Wild red fox (Vulpes vulpes).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_112083 - SPINK COUNTY",NA,2022-12-07,2022-12-31,"United States of America","USA",840,"South Dakota","Spink",NA,"Spink County",44.875,"-98.513999999999996","Red Fox","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Wild red fox (Vulpes vulpes).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_111890 - ISLAND COUNTY",NA,2022-12-07,2022-12-31,"United States of America","USA",840,"Washington","Island",NA,"Island County",48.217,"-122.68600000000001","Racoon (Northern raccoon)","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Wild racoon (Procyon lotor).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_112345 - FLATHEAD COUNTY",NA,2022-12-16,2022-12-31,"United States of America","USA",840,"Montana","Flathead",NA,"Flathead County",48.188,"-114.31","Brown bear (Grizzly Bear) ","Wild",NA,1,NA,1,NA,NA,"Not applicable",NA,"Wild grizzly bear (Ursus arctos horribilis). Clinical signs included abnormal behavior and neurologic signs.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_112344 - CASCADE COUNTY",NA,2022-12-16,2022-12-31,"United States of America","USA",840,"Montana","Cascade",NA,"Cascade County",47.508,"-111.3","Striped Skunk","Wild",NA,1,NA,1,NA,NA,"Not applicable",NA,"Wild striped skunk (Mephitis mephitis). Clinical signs included neurologic signs.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_111891 - LINN COUNTY",NA,2022-12-16,2022-12-31,"United States of America","USA",840,"Oregon","Linn",NA,"Linn County",44.634,"-123.10599999999999","Cats","Domestic",NA,2,1,1,NA,NA,"Backyard",NA,"Domestic cats (Felis catus) at a backyard premises. Clinical signs included labored breathing, anorexia, depression and dehydration. Cats were housed adjacent to HPAI positive domestic chickens (WOAH non-poultry premises). Highly pathogenic avian influenza (HPAI) H5, Eurasian lineage goose/Guangdong clade 2.3.4.4b was confirmed on swabs taken from both cats. N1 was confirmed on one cat but N typing could not be confirmed on the second cat.",NA,"death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_111889 - CURRY COUNTY",NA,2022-12-19,2022-12-31,"United States of America","USA",840,"Oregon","Curry",NA,"Curry County",42.417,"-124.42","Racoon (Northern raccoon)","Wild",NA,1,NA,1,NA,NA,"Not applicable",NA,"Wild racoon (Procyon lotor). Clinical signs included neurologic signs.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_113619 - HYDE COUNTY",NA,2022-12-26,2022-12-31,"United States of America","USA",840,"North Carolina","Hyde",NA,"Hyde County",35.42,"-76.317999999999998","American Black Bear (black bear)","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Wild black bear (Ursus americanus). Samples were collected as part of a morbidity / mortality investigation.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_113937 - ALAMOSA COUNTY",NA,2022-12-27,2022-12-31,"United States of America","USA",840,"Colorado","Alamosa",NA,"Alamosa County",37.446,"-105.878","Red Fox","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Wild red fox (Vulpes vulpes). Samples were collected from a wildlife mortality.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_113159 - BUTTE COUNTY",NA,2022-12-27,2022-12-31,"United States of America","USA",840,"California","Butte",NA,"Butte County",39.524,"-121.57299999999999","Bobcat","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Wild bobcat (Lynx rufus).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_116097 - PARK COUNTY",NA,2023-03-14,2023-06-30,"United States of America","USA",840,"Montana","Park",NA,"Park County",45.66,"-110.547","Striped Skunk","Wild",NA,1,NA,1,NA,NA,"Not applicable",NA,"Wild striped skunk (Mephitis mephitis). Clinical signs included neurologic abnormalities.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_121233 - HUNTINGDON COUNTY",NA,2023-05-07,2023-06-30,"United States of America","USA",840,"Pennsylvania","Huntingdon",NA,"Huntingdon County",40.484,"-78.007999999999996","Red Fox","Wild",NA,1,NA,NA,NA,NA,"Not applicable",NA,"Wild red fox (Vulpes vulpes).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","positive"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_120133 - ALPENA COUNTY",NA,2023-06-01,2023-06-30,"United States of America","USA",840,"Michigan","Alpena",NA,"Alpena County",45.069,"-83.439999999999998","Red Fox","Wild",NA,1,NA,NA,NA,NA,"Not applicable",NA,"Wild red fox (Vulpes vulpes).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","positive"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_118647 - YORK COUNTY",NA,2023-05-02,2023-06-30,"United States of America","USA",840,"Maine","York",NA,"York County",43.474,"-70.715000000000003","Red Fox","Wild",NA,2,2,NA,NA,NA,"Not applicable",NA,"Wild red foxes (Vulpes vulpes). Litter of fox kits found dead.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-mamm/blob/main/WOAH-WAHIS%20reports/United%20States%20of%20America/%234451/FUR_162192%2345.pdf","FUR_45","FUR_166720",2024-04-05,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","44686","45142","Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_118932 - EL DORADO COUNTY",NA,2023-05-08,2023-06-30,"United States of America","USA",840,"California","El Dorado",NA,"El Dorado County",38.727,"-120.828","Racoon (Northern raccoon)","Wild",NA,4,2,NA,NA,NA,"Not applicable",NA,"Wild raccoons (Procyon lotor).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","positive"
